Timestamp,Pelvis_position_x,Pelvis_position_y,Pelvis_position_z,Pelvis_extension,Pelvis_lateral_flexion_rotation,Pelvis_axial_rotation,LeftUpperLeg_position_x,LeftUpperLeg_position_y,LeftUpperLeg_position_z,LeftHip_flexion,LeftHip_adduction,LeftHip_external_rotation,LeftLowerLeg_position_x,LeftLowerLeg_position_y,LeftLowerLeg_position_z,LeftKnee_flexion,LeftKnee_adduction,LeftKnee_external_rotation,LeftFoot_position_x,LeftFoot_position_y,LeftFoot_position_z,LeftAnkle_dorsiflexion,LeftAnkle_inversion,LeftAnkle_internal_rotation,RightUpperLeg_position_x,RightUpperLeg_position_y,RightUpperLeg_position_z,RightHip_flexion,RightHip_adduction,RightHip_external_rotation,RightLowerLeg_position_x,RightLowerLeg_position_y,RightLowerLeg_position_z,RightKnee_flexion,RightKnee_adduction,RightKnee_external_rotation,RightFoot_position_x,RightFoot_position_y,RightFoot_position_z,RightAnkle_dorsiflexion,RightAnkle_inversion,RightAnkle_internal_rotation,Chest_position_x,Chest_position_y,Chest_position_z,Thorax_extension,Thorax_lateral_flexion_rotation,Thorax_axial_rotation,LeftShoulder_position_x,LeftShoulder_position_y,LeftShoulder_position_z,LeftScapula_protraction,LeftScapula_medial_rotation,LeftScapula_posterior_tilt,LeftUpperArm_position_x,LeftUpperArm_position_y,LeftUpperArm_position_z,LeftShoulder_flexion,LeftShoulder_abduction,LeftShoulder_external_rotation,LeftForeArm_position_x,LeftForeArm_position_y,LeftForeArm_position_z,LeftElbow_flexion,LeftElbow_abduction,LeftElbow_pronation,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftWrist_flexion,LeftWrist_abduction,LeftWrist_pronation,Head_position_x,Head_position_y,Head_position_z,Neck_flexion,Neck_left-ward_tilt,Neck_right-ward_rotation,RightShoulder_position_x,RightShoulder_position_y,RightShoulder_position_z,RightScapula_protraction,RightScapula_medial_rotation,RightScapula_posterior_tilt,RightUpperArm_position_x,RightUpperArm_position_y,RightUpperArm_position_z,RightShoulder_flexion,RightShoulder_abduction,RightShoulder_external_rotation,RightForeArm_position_x,RightForeArm_position_y,RightForeArm_position_z,RightElbow_flexion,RightElbow_abduction,RightElbow_pronation,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightWrist_flexion,RightWrist_abduction,RightWrist_pronation
5440,-0.1401797,0.9232433,0.07444163,-5.282904,5.767064,-35.35024,-0.2324188,0.6986893,0.02516461,3.095918,5.748704,-11.82305,-0.2127875,0.3079027,-0.0468415,-12.09193,-0.0005669057,0,-0.2193525,0.02718276,-0.07538374,12.7333,-11.3431,-16.71098,-0.08789877,0.7034389,0.1928171,22.7837,7.543329,20.49956,-0.08981365,0.3184389,0.2439537,-23.2534,0.05296812,-0.2571706,-0.07697673,0.03095776,0.2706871,1.370736,-3.882164,-15.75328,-0.1485038,1.228341,0.05178459,7.724232,0.1230117,-42.87236,-0.1858798,1.343026,-0.06997398,-13.92323,3.001998,14.75663,-0.2864021,1.213274,-0.12121,-15.14557,16.49327,5.261069,-0.3204091,0.9731501,-0.1813581,12.70686,-0.9477776,2.347604,-0.3657679,0.7597033,-0.2298887,-20.25994,-12.84439,-5.184024,-0.156178,1.533494,0.01295283,0.4182466,-0.4667068,42.9607,-0.046146,1.363801,0.05705411,21.89105,7.245943,-9.179307,0.002021432,1.374979,0.2577131,45.52898,68.19477,18.30317,0.01028077,1.4503,0.4925092,25.4526,11.53593,69.20026,-0.03092161,1.52076,0.6953521,-21.31009,4.594641,12.72405
5460,-0.1401742,0.9232908,0.07420289,-5.28168,5.749606,-35.34705,-0.2323917,0.6987612,0.02493024,3.075553,5.725392,-11.8197,-0.212719,0.3079283,-0.04697885,-12.04819,-0.0005805661,0,-0.2193367,0.027179,-0.07537535,12.73261,-11.28117,-16.69991,-0.08795063,0.7034702,0.1925636,22.77313,7.519594,20.33391,-0.08990686,0.3184186,0.2437389,-23.19737,0.05262661,-0.2564087,-0.07701842,0.03094441,0.2706734,1.34523,-3.868114,-15.59724,-0.1484282,1.2284,0.05165023,7.695007,0.1120151,-42.8698,-0.1857703,1.343132,-0.07005017,-13.91074,2.989956,14.74268,-0.2862647,1.213398,-0.1213219,-15.14771,16.46068,5.265215,-0.3202554,0.9732881,-0.1815389,12.71172,-0.9190907,2.357504,-0.3656437,0.7598757,-0.2301884,-20.26897,-12.86023,-5.187538,-0.1560414,1.533576,0.01298053,0.414487,-0.4697121,42.92809,-0.04605727,1.363824,0.05695552,21.86874,7.254972,-9.173634,0.002171814,1.374773,0.2576159,45.50245,68.14196,18.27169,0.01040216,1.449894,0.4924123,25.56618,11.6062,69.10892,-0.030875,1.520434,0.6952201,-21.323,4.555142,12.63198
5470,-0.1401178,0.9233297,0.07392295,-5.270985,5.712545,-35.34946,-0.2323293,0.6988542,0.02465001,3.031638,5.690169,-11.84129,-0.2126187,0.3079624,-0.04715428,-11.98847,-0.0005669057,0,-0.2193133,0.02717668,-0.0753601,12.73194,-11.20797,-16.67422,-0.08797128,0.7034934,0.1922871,22.74594,7.513126,20.19505,-0.08997705,0.3183964,0.2435248,-23.14436,0.05241487,-0.2571706,-0.07705639,0.03093064,0.2706658,1.325299,-3.846769,-15.46946,-0.1482946,1.228448,0.05144643,7.66987,0.1086751,-42.86079,-0.185624,1.343206,-0.07019828,-13.89417,2.980988,14.72277,-0.286104,1.213481,-0.1214855,-15.13992,16.43351,5.265823,-0.3200898,0.9733797,-0.1817561,12.70393,-0.8907591,2.374793,-0.3654879,0.7599934,-0.2305101,-20.27246,-12.86299,-5.189502,-0.1558839,1.53364,0.01290556,0.4177785,-0.467465,42.88077,-0.04596139,1.363903,0.05674254,21.81875,7.235417,-9.207288,0.002422646,1.374558,0.2573721,45.47125,68.06482,18.24617,0.01056513,1.449496,0.4921305,25.75447,11.6743,68.97836,-0.03098245,1.520116,0.6948317,-21.42052,4.53373,12.48435
5480,-0.1400231,0.9234641,0.07345189,-5.28461,5.635487,-35.33917,-0.2321718,0.6991316,0.0240441,2.923087,5.606499,-11.87861,-0.2123478,0.3080847,-0.04764224,-11.78668,-0.0005122642,0,-0.2192559,0.02719492,-0.07533241,12.69697,-11.05623,-16.59781,-0.08799495,0.7035464,0.1917651,22.7142,7.521965,19.93452,-0.09009001,0.3183557,0.2431139,-23.0366,0.05195042,-0.2564087,-0.07713167,0.03090727,0.2706566,1.286944,-3.8138,-15.24382,-0.1479319,1.228609,0.05121026,7.612622,0.07195605,-42.82301,-0.1851988,1.343476,-0.07029168,-13.85352,2.959009,14.69797,-0.2856537,1.213813,-0.1216109,-15.15134,16.35357,5.278493,-0.3196239,0.9737322,-0.1819867,12.70082,-0.8360971,2.407372,-0.3650434,0.7603831,-0.2308872,-20.26376,-12.83357,-5.185876,-0.1553376,1.533849,0.01300023,0.3951527,-0.4687422,42.77771,-0.04554196,1.364012,0.05652931,21.77863,7.241442,-9.232822,0.003138706,1.374051,0.25714,45.37891,67.89822,18.17701,0.01111132,1.448614,0.4917522,26.26749,11.84638,68.68002,-0.03117463,1.51958,0.6941214,-21.63964,4.503854,12.26464
5490,-0.1400212,0.9235846,0.07326232,-5.333881,5.61557,-35.29718,-0.2320956,0.6993113,0.02374025,2.887443,5.560409,-11.87463,-0.2121895,0.3081719,-0.04794084,-11.64757,-0.0005327548,0,-0.2192032,0.02720708,-0.07531863,12.64522,-10.97724,-16.57045,-0.08798312,0.7035853,0.19148,22.74465,7.520626,19.77166,-0.09013018,0.3183376,0.2428881,-22.97226,0.05131521,-0.2533378,-0.07716648,0.03089458,0.2706538,1.258033,-3.788016,-15.13967,-0.1479465,1.228763,0.05145691,7.516611,0.08697563,-42.74522,-0.1852807,1.3437,-0.06979647,-13.77899,2.943675,14.60735,-0.2857372,1.214068,-0.12111,-15.09814,16.28597,5.352512,-0.3197141,0.9739963,-0.181537,12.6912,-0.8052657,2.431641,-0.3651405,0.7606709,-0.230535,-20.26854,-12.825,-5.186707,-0.1553883,1.534052,0.01369508,0.4432315,-0.445342,42.66177,-0.04551272,1.364082,0.05688298,21.81429,7.291555,-9.174169,0.003337592,1.373755,0.257493,45.39668,67.7807,18.18513,0.01122303,1.448104,0.491998,26.60171,11.95815,68.51586,-0.03154875,1.519538,0.6941153,-21.59291,4.514837,12.124
5500,-0.1400272,0.9237112,0.07297505,-5.390852,5.608344,-35.24426,-0.2320419,0.6994607,0.023424,2.89144,5.513001,-11.85938,-0.2120661,0.3082453,-0.04817746,-11.55215,-0.0005190944,0,-0.2191745,0.02722633,-0.07530437,12.62965,-10.88142,-16.53638,-0.08795691,0.7036325,0.1910946,22.79258,7.509308,19.58846,-0.09016356,0.3183232,0.2426095,-22.89677,0.05070049,-0.2517883,-0.07720688,0.03088403,0.2706551,1.210307,-3.769807,-15.01856,-0.1479463,1.228923,0.05161352,7.421402,0.08935937,-42.66519,-0.185327,1.343958,-0.06938805,-13.70224,2.920316,14.53333,-0.2857882,1.214358,-0.1206934,-15.04956,16.20779,5.421292,-0.3197663,0.9742862,-0.1811473,12.67705,-0.7819406,2.458139,-0.3651848,0.7609743,-0.2302121,-20.26627,-12.81945,-5.188784,-0.1553546,1.534261,0.0142927,0.4937682,-0.4212041,42.54608,-0.04544541,1.364143,0.0571367,21.84632,7.345377,-9.121389,0.003616974,1.373403,0.2577431,45.39464,67.64465,18.19074,0.01143146,1.447536,0.4921008,27.00426,12.09435,68.32055,-0.03188573,1.51914,0.6939432,-21.91995,4.485569,12.07199
5510,-0.1400209,0.92382,0.07263345,-5.444638,5.5912,-35.18416,-0.2319884,0.6996022,0.02308326,2.890425,5.457103,-11.84154,-0.2119421,0.3083091,-0.04841598,-11.45973,-0.0004781132,0,-0.219136,0.02723533,-0.07527926,12.61279,-10.79104,-16.50246,-0.08792273,0.7036669,0.1906795,22.84211,7.503612,19.3909,-0.09019736,0.3183098,0.2423351,-22.8301,0.04987404,-0.2486604,-0.07723961,0.03087741,0.2706662,1.169356,-3.745526,-14.89543,-0.1478087,1.229077,0.05182945,7.29342,0.06259185,-42.57068,-0.1852089,1.344269,-0.06885929,-13.62082,2.851864,14.44663,-0.2856886,1.214699,-0.1201532,-15.00272,16.09622,5.506765,-0.3196848,0.9746362,-0.1806488,12.66713,-0.768007,2.47686,-0.3651066,0.7613392,-0.2297758,-20.26692,-12.81371,-5.190747,-0.1550648,1.53448,0.01507445,0.5467969,-0.3535647,42.41635,-0.04517066,1.36415,0.05750875,21.89606,7.43673,-9.077467,0.004142657,1.372939,0.2581143,45.38471,67.51849,18.20429,0.01190211,1.446845,0.4922822,27.48689,12.2465,68.10124,-0.03211868,1.518828,0.6937445,-22.18138,4.523347,11.94938
5520,-0.1400343,0.9239132,0.07222032,-5.492728,5.575497,-35.12654,-0.2319649,0.6997145,0.02272066,2.901443,5.399278,-11.8289,-0.2118468,0.3083522,-0.04862826,-11.39281,-0.0004644529,0,-0.2190995,0.02723229,-0.07525565,12.60306,-10.71185,-16.45543,-0.08790633,0.7036977,0.1902134,22.89041,7.498127,19.19398,-0.09023842,0.3182967,0.2420414,-22.76322,0.04908174,-0.2438933,-0.07727465,0.0308668,0.2706704,1.113642,-3.717085,-14.77704,-0.147639,1.229209,0.0518781,7.188701,0.02051789,-42.48677,-0.185025,1.344555,-0.06854969,-13.55096,2.783056,14.38636,-0.2855172,1.215011,-0.1198055,-14.97063,15.97498,5.563797,-0.3196165,0.9749461,-0.1801432,12.74927,-0.7753016,2.617858,-0.3651252,0.7616396,-0.2291054,-20.36856,-12.86033,-5.179487,-0.154685,1.534668,0.01559383,0.5757331,-0.291533,42.30302,-0.04484922,1.364139,0.05767239,21.93318,7.511234,-9.053603,0.004780829,1.372391,0.2582741,45.32098,67.35757,18.20967,0.01250328,1.446056,0.492193,28.07815,12.41584,67.83527,-0.03237216,1.518409,0.6931871,-22.58448,4.572012,11.90493
5530,-0.1400115,0.9239624,0.07177179,-5.502851,5.513227,-35.09579,-0.2319296,0.6998568,0.02228851,2.842829,5.325171,-11.84367,-0.2117283,0.3084061,-0.04891765,-11.29391,-0.0004986038,0,-0.2190656,0.02723193,-0.07522647,12.58871,-10.64021,-16.39548,-0.08792714,0.7037051,0.189783,22.88556,7.521848,19.01245,-0.09030012,0.3182796,0.2417872,-22.71497,0.04858997,-0.2430897,-0.07730973,0.03085703,0.2706785,1.071737,-3.700542,-14.65625,-0.1474053,1.229292,0.05180518,7.091796,-0.006092529,-42.40337,-0.1847848,1.344764,-0.06836715,-13.46815,2.732028,14.32174,-0.2853006,1.215249,-0.1196138,-14.92996,15.87857,5.617763,-0.3194402,0.9751805,-0.179932,12.73958,-0.7666683,2.634331,-0.3649569,0.7618786,-0.2289017,-20.38531,-12.8486,-5.231207,-0.1541809,1.534793,0.01592057,0.6887025,-0.2772306,42.15915,-0.04449105,1.364094,0.05769877,21.96716,7.569181,-9.018333,0.005518347,1.371732,0.2582956,45.22097,67.14983,18.22278,0.013207,1.445139,0.4918995,28.78761,12.60565,67.52833,-0.03267367,1.518155,0.6923147,-22.87842,4.626101,11.77704
5550,-0.1400579,0.924024,0.07129379,-5.521232,5.456625,-35.05453,-0.2319472,0.7000016,0.02183862,2.79155,5.246876,-11.85529,-0.2116331,0.3084634,-0.04921906,-11.19517,-0.0004644529,0,-0.2190408,0.027237,-0.07520582,12.58219,-10.56016,-16.33106,-0.08798163,0.7037192,0.1893032,22.88726,7.545556,18.82628,-0.09036992,0.3182618,0.2414973,-22.65746,0.0480094,-0.2398483,-0.07734592,0.03084809,0.2706814,1.024502,-3.685597,-14.5376,-0.1472364,1.229389,0.05173346,6.989741,-0.03723136,-42.32164,-0.1846002,1.345,-0.06817555,-13.38899,2.682045,14.25745,-0.2851346,1.215526,-0.1194154,-14.89159,15.77372,5.672021,-0.3193069,0.9754536,-0.1797,12.74003,-0.7617027,2.642417,-0.3648694,0.7621529,-0.228636,-20.37761,-12.84601,-5.284536,-0.1537164,1.534936,0.01628655,0.798439,-0.2695124,42.02595,-0.04418825,1.364049,0.05773782,21.96924,7.561784,-8.975662,0.006319299,1.370848,0.2583085,45.07391,66.89921,18.25234,0.01400822,1.44396,0.4915169,29.63868,12.81546,67.13923,-0.03307217,1.51755,0.6912339,-23.41015,4.71643,11.82852
5560,-0.1401979,0.9241186,0.07082613,-5.557354,5.440819,-34.98429,-0.2320332,0.7001074,0.02146623,2.791409,5.188355,-11.83653,-0.2115929,0.3085083,-0.04943492,-11.13673,-0.0004507925,0,-0.2190239,0.02724332,-0.07520225,12.58804,-10.47274,-16.2734,-0.08804142,0.7037671,0.1887621,22.91453,7.532927,18.62149,-0.09043228,0.3182462,0.2411356,-22.56962,0.04732638,-0.2373883,-0.0773793,0.03084135,0.2706768,0.9657058,-3.65493,-14.41726,-0.147255,1.229513,0.05165276,6.899612,-0.06339099,-42.24379,-0.1846125,1.345253,-0.06801572,-13.31987,2.653959,14.20298,-0.2851732,1.215843,-0.1192525,-14.86008,15.68566,5.723814,-0.3193651,0.9757664,-0.1795068,12.74006,-0.7688403,2.648041,-0.3649685,0.7624601,-0.22839,-20.34965,-12.86203,-5.294353,-0.1534739,1.535102,0.01660457,0.8935054,-0.2720601,41.90982,-0.04409165,1.364067,0.05775271,21.94313,7.472207,-8.94503,0.007029563,1.369802,0.2582738,44.87131,66.59815,18.28285,0.01473583,1.44257,0.4910039,30.63285,13.04111,66.66348,-0.03363256,1.516827,0.6899456,-24.01166,4.737535,11.78791
5570,-0.1403791,0.9242025,0.07036349,-5.578719,5.430335,-34.91383,-0.2321671,0.7001839,0.02114939,2.794563,5.138467,-11.82223,-0.2115932,0.3085428,-0.04958657,-11.1081,-0.0004371321,0,-0.2189969,0.0272519,-0.07518864,12.60104,-10.40538,-16.22468,-0.08813162,0.7038256,0.1882263,22.92677,7.505709,18.40948,-0.09051014,0.3182324,0.2407601,-22.47528,0.04631551,-0.2332305,-0.07741286,0.03083843,0.2706651,0.9078444,-3.622575,-14.28522,-0.1473619,1.229619,0.05147585,6.83004,-0.07994054,-42.18304,-0.1847234,1.345459,-0.06800536,-13.27517,2.657292,14.15827,-0.2855437,1.216192,-0.1194488,-14.83373,15.78493,5.722893,-0.3200557,0.9762208,-0.1799133,12.74049,-0.9488704,2.675764,-0.3657539,0.7629081,-0.2286929,-20.31087,-12.89564,-5.308805,-0.1533534,1.535239,0.01673728,0.9881397,-0.2946407,41.79825,-0.04412827,1.364083,0.05762123,21.91372,7.432503,-8.915484,0.007690817,1.368793,0.2580926,44.59002,66.24088,18.32971,0.01544692,1.44117,0.4902444,31.78616,13.26272,66.06532,-0.03431381,1.51652,0.6882995,-24.38618,4.725665,11.6301
5580,-0.1408107,0.9243761,0.06948924,-5.627686,5.41548,-34.74699,-0.2324867,0.7003369,0.02057127,2.797923,5.04447,-11.75665,-0.2116266,0.3086169,-0.04987899,-11.04443,-0.0004439623,0,-0.2189491,0.02726436,-0.0751721,12.59752,-10.2883,-16.12978,-0.08833995,0.7039477,0.1871782,22.96007,7.435713,17.93816,-0.09068434,0.318206,0.2400086,-22.28537,0.04424597,-0.2264194,-0.07747462,0.03083432,0.2706312,0.7917944,-3.551077,-13.99855,-0.1476647,1.229835,0.05117532,6.692195,-0.1118648,-42.05988,-0.1850672,1.345908,-0.06793163,-13.19506,2.644301,14.10006,-0.2861638,1.216838,-0.1195938,-14.79982,15.83251,5.757979,-0.3209959,0.9769687,-0.1801687,12.79677,-1.195816,2.70255,-0.3667871,0.7636099,-0.2286481,-20.32386,-12.97477,-5.379644,-0.1531398,1.535514,0.01705056,1.209984,-0.3713096,41.56474,-0.04430152,1.364076,0.05736059,21.87874,7.496256,-8.835734,0.009108931,1.366628,0.2577188,43.86311,65.3923,18.40559,0.01702075,1.437956,0.4884202,34.53608,13.75543,64.49363,-0.03585103,1.515657,0.6843952,-25.42319,4.654316,10.93207
5590,-0.1410869,0.9244576,0.0690631,-5.636838,5.394654,-34.68138,-0.232692,0.7004347,0.02025028,2.767677,4.993852,-11.73175,-0.2116543,0.308665,-0.05007054,-10.9901,-0.0004712831,0,-0.2189256,0.02727193,-0.07515925,12.58389,-10.23268,-16.09802,-0.08851314,0.7040074,0.1866618,22.94099,7.40954,17.69951,-0.09078138,0.3181718,0.2396161,-22.17361,0.04315314,-0.2211734,-0.077483,0.03081608,0.2706279,0.7284679,-3.525272,-13.83674,-0.1476719,1.229942,0.05102994,6.618499,-0.1758637,-41.98443,-0.1850379,1.346183,-0.06788118,-13.14992,2.57337,14.08801,-0.2861353,1.217144,-0.1194995,-14.81303,15.72055,5.803264,-0.3210684,0.9772623,-0.1797625,12.95771,-1.261871,2.838694,-0.3670877,0.7638618,-0.2277997,-20.39919,-13.11137,-5.384414,-0.1527539,1.535663,0.01726037,1.248822,-0.3656132,41.44366,-0.04416313,1.364039,0.05721186,21.85612,7.548199,-8.839136,0.01017299,1.365337,0.2574698,43.43237,64.94273,18.41368,0.01818465,1.43601,0.4873002,36.10361,14.0044,63.56564,-0.03622788,1.516391,0.6820631,-24.78872,4.518204,10.28539
5600,-0.1414092,0.9245217,0.0686793,-5.634404,5.354882,-34.63024,-0.2329345,0.7005516,0.01992455,2.70313,4.934143,-11.71388,-0.2116855,0.3087244,-0.05029638,-10.91309,-0.0004166415,0,-0.2189085,0.02728415,-0.0751479,12.56566,-10.16821,-16.07168,-0.0887263,0.7040436,0.186166,22.8811,7.399827,17.46145,-0.09084809,0.3180872,0.2392045,-22.04063,0.03935555,-0.2036718,-0.0774284,0.03074646,0.2706271,0.6513204,-3.500465,-13.68528,-0.1476558,1.230023,0.05078942,6.577632,-0.2497049,-41.91305,-0.1849716,1.346404,-0.06799249,-13.11303,2.501038,14.09942,-0.2860522,1.217383,-0.1195489,-14.859,15.61634,5.834942,-0.3210751,0.9774874,-0.1794843,13.12997,-1.316669,2.967155,-0.3673118,0.7640476,-0.2270824,-20.51173,-13.22876,-5.436965,-0.1523739,1.535781,0.01726937,1.215792,-0.3597529,41.35422,-0.04400251,1.364005,0.05689289,21.81182,7.560234,-8.870927,0.01132803,1.363927,0.2570132,42.95554,64.43151,18.40926,0.01942335,1.433839,0.4858844,37.78222,14.22755,62.5744,-0.03668979,1.516719,0.6793194,-24.37492,4.387987,9.623429
5620,-0.1416683,0.924569,0.0682833,-5.620717,5.309222,-34.58214,-0.2331454,0.7006529,0.01962461,2.640194,4.877069,-11.69686,-0.2117206,0.3087783,-0.05047914,-10.85859,-0.0004029812,0,-0.2188917,0.02729535,-0.07514038,12.5445,-10.11259,-16.04215,-0.08885773,0.7040609,0.185607,22.78621,7.38756,17.24683,-0.0908028,0.3179426,0.238715,-21.86666,0.03855642,-0.199792,-0.07733999,0.03063565,0.2706588,0.587175,-3.504352,-13.59081,-0.1475556,1.230086,0.05049846,6.542478,-0.3259708,-41.83298,-0.1848356,1.346608,-0.06815831,-13.0751,2.420776,14.12064,-0.2859025,1.217593,-0.1196436,-14.91361,15.51638,5.866641,-0.3208957,0.9776709,-0.1793957,13.19576,-1.35847,2.953135,-0.3673466,0.7642077,-0.2267055,-20.4172,-13.34468,-5.533676,-0.1519074,1.535879,0.0172151,1.169356,-0.3568432,41.25138,-0.04376002,1.363946,0.0564778,21.74492,7.552946,-8.902717,0.01267518,1.362442,0.2564086,42.45817,63.88122,18.45591,0.02089284,1.431559,0.4842273,39.54728,14.36877,61.55276,-0.03687273,1.518518,0.6760991,-22.60043,4.181121,8.668934
5630,-0.1421788,0.9246269,0.06729271,-5.599197,5.190131,-34.48117,-0.2336118,0.7008364,0.01894077,2.539524,4.72339,-11.65122,-0.2118407,0.3088778,-0.05079757,-10.80114,-0.0004234717,0,-0.218867,0.02732313,-0.07511795,12.52497,-9.99327,-15.99544,-0.08906557,0.7040406,0.1842914,22.58152,7.412033,16.85672,-0.09056938,0.3175996,0.2376389,-21.50316,0.03704695,-0.1958353,-0.07716815,0.03040224,0.2707747,0.4897892,-3.629303,-13.58466,-0.1472677,1.230179,0.04978593,6.457526,-0.4859406,-41.62743,-0.1845324,1.347032,-0.06855486,-13.00172,2.287929,14.16408,-0.2856253,1.218099,-0.1198147,-15.01289,15.28781,5.928912,-0.3205737,0.9781146,-0.1791903,13.29564,-1.429046,2.922819,-0.3671705,0.7645772,-0.2260044,-20.41687,-13.48104,-5.626537,-0.1508834,1.536048,0.01704516,1.061831,-0.3247618,41.00179,-0.0431142,1.363777,0.05554117,21.64842,7.492042,-8.961532,0.01575248,1.359253,0.254991,41.4215,62.66636,18.75341,0.02444559,1.426617,0.4804417,43.29346,14.34795,59.4196,-0.03725162,1.517646,0.6692567,-22.60112,3.986017,7.469079
5640,-0.1425275,0.9246676,0.06666714,-5.597727,5.141309,-34.41039,-0.2339254,0.7009084,0.01854894,2.518084,4.639037,-11.60439,-0.2119447,0.3089154,-0.05093405,-10.80006,-0.0004439623,0,-0.2188606,0.02733433,-0.07510769,12.53479,-9.92294,-15.96941,-0.08919626,0.7040442,0.183487,22.4916,7.424477,16.65975,-0.09044158,0.317435,0.2370235,-21.30285,0.03604291,-0.1928145,-0.07703268,0.03027594,0.2708029,0.3861367,-3.663037,-13.54736,-0.1471965,1.230237,0.04932494,6.412183,-0.5763519,-41.49332,-0.1844637,1.347291,-0.06881814,-12.95116,2.235412,14.1968,-0.2855986,1.218441,-0.1199386,-15.06553,15.1603,5.964722,-0.3205478,0.9784225,-0.179122,13.33153,-1.456702,2.906903,-0.367243,0.7648547,-0.2256988,-20.39981,-13.54655,-5.704785,-0.150451,1.536147,0.01686782,0.977788,-0.2752498,40.84672,-0.04280972,1.363682,0.05495469,21.62611,7.456559,-8.990097,0.01736386,1.357558,0.2541081,40.8835,62.00817,18.9597,0.02638115,1.423904,0.4782531,45.25843,14.20371,58.30295,-0.03731857,1.5179,0.665282,-21.72919,3.919374,6.698903
5650,-0.1429103,0.9247024,0.06598222,-5.58388,5.095594,-34.34206,-0.2342776,0.7009584,0.01815093,2.503271,4.55797,-11.55492,-0.2120778,0.3089422,-0.05103489,-10.82607,-0.0004234717,0,-0.2188571,0.02734798,-0.07509577,12.56516,-9.852759,-15.94865,-0.08935219,0.7040614,0.1826362,22.39081,7.431635,16.46714,-0.09032445,0.3172811,0.2363823,-21.09495,0.03498423,-0.1897456,-0.07690603,0.0301615,0.2708336,0.2733977,-3.692919,-13.51335,-0.1473916,1.23028,0.04869702,6.391294,-0.6047381,-41.36103,-0.1847807,1.347421,-0.06929462,-12.90425,2.221717,14.20728,-0.2859629,1.218609,-0.1202484,-15.08745,15.08946,5.988963,-0.3209229,0.9785535,-0.1792322,13.35542,-1.482513,2.901105,-0.3677495,0.7649622,-0.2255771,-20.34903,-13.63812,-5.782792,-0.1505408,1.536215,0.0164201,0.91941,-0.273631,40.6863,-0.04287275,1.363619,0.05415964,21.59617,7.360048,-8.965653,0.01863229,1.355785,0.2529802,40.32064,61.25304,19.19775,0.02799523,1.420968,0.4757402,47.28039,14.00569,57.14701,-0.03773586,1.517528,0.6609796,-21.17428,3.836162,5.982287
5660,-0.1432206,0.9247401,0.06525171,-5.553509,5.050952,-34.27704,-0.2345789,0.7010029,0.01774327,2.486797,4.487837,-11.5156,-0.2121973,0.308966,-0.05112204,-10.86452,-0.0004234717,0,-0.218845,0.0273633,-0.07507624,12.59601,-9.798385,-15.92216,-0.08945561,0.7041036,0.1817597,22.28069,7.428165,16.29443,-0.09020286,0.3171549,0.2357313,-20.88593,0.03377528,-0.183454,-0.07683437,0.03008199,0.2708755,0.1735894,-3.724297,-13.51649,-0.1475132,1.230325,0.04801696,6.364887,-0.6332678,-41.22318,-0.1850389,1.347553,-0.06981312,-12.86514,2.215181,14.20766,-0.2862792,1.218799,-0.1205622,-15.0998,15.00453,6.007998,-0.3212431,0.9786912,-0.1792976,13.3794,-1.512901,2.910066,-0.3682038,0.7650693,-0.2253712,-20.28825,-13.76579,-5.810688,-0.1505423,1.536292,0.01597039,0.8591176,-0.2880291,40.52805,-0.04282948,1.363576,0.05337709,21.64921,7.33533,-8.954535,0.01994188,1.354083,0.2518797,39.72267,60.48308,19.45028,0.02967405,1.417965,0.4731692,49.35785,13.73744,55.97397,-0.03805962,1.51744,0.6564997,-20.24199,3.692619,5.212821
5670,-0.1435762,0.9248219,0.06448458,-5.549061,5.03639,-34.17875,-0.234899,0.701043,0.01733418,2.509753,4.427124,-11.44832,-0.2123299,0.3089887,-0.0512002,-10.90967,-0.0004439623,0,-0.2188275,0.02737117,-0.07506585,12.61315,-9.743545,-15.89283,-0.08955044,0.704183,0.1808155,22.21796,7.399895,16.08706,-0.09011399,0.3170676,0.2350453,-20.67223,0.03210872,-0.1758294,-0.07677354,0.03002864,0.2708914,0.04845664,-3.715035,-13.46501,-0.1477329,1.230416,0.04735047,6.335245,-0.6629996,-41.08035,-0.1853851,1.347715,-0.07030849,-12.82017,2.219292,14.18978,-0.2867969,1.219076,-0.120975,-15.12089,15.00143,6.007295,-0.3219162,0.9789801,-0.1795847,13.42038,-1.63484,2.952406,-0.3691551,0.7653539,-0.2253668,-20.17043,-13.98823,-5.854978,-0.1506411,1.536424,0.01560032,0.7732905,-0.3236007,40.37292,-0.04290289,1.36352,0.0525346,21.61616,7.252589,-8.905893,0.02128486,1.352117,0.2506025,39.0819,59.68558,19.68857,0.03137518,1.414487,0.470334,51.50415,13.41882,54.78508,-0.03840481,1.516464,0.6517881,-19.60121,3.490869,4.507195
